"","word_num_this_length","word_length","word_position","rep","word_num","p_correct_theory","prev_cor","prev_err","correct"
"1194",93,6,2,1,1194,0.55,1,0,0
"1195",93,6,3,1,1195,0.55,1,1,1
"1196",93,6,4,1,1196,0.6,2,1,1
"1197",93,6,5,1,1197,0.65,3,1,1
"1198",93,6,6,1,1198,0.7,4,1,0
"1199",94,6,1,1,1199,0.5,0,0,0
"1200",94,6,2,1,1200,0.5,0,1,1
"1201",94,6,3,1,1201,0.55,1,1,1
"1202",94,6,4,1,1202,0.6,2,1,1
"1203",94,6,5,1,1203,0.65,3,1,1
"1204",94,6,6,1,1204,0.7,4,1,0
"1205",95,6,1,1,1205,0.5,0,0,0
"1206",95,6,2,1,1206,0.5,0,1,0
"1207",95,6,3,1,1207,0.5,0,2,1
"1208",95,6,4,1,1208,0.55,1,2,1
"1209",95,6,5,1,1209,0.6,2,2,1
"1210",95,6,6,1,1210,0.65,3,2,1
"1211",96,6,1,1,1211,0.5,0,0,0
"1212",96,6,2,1,1212,0.5,0,1,1
"1213",96,6,3,1,1213,0.55,1,1,1
"1214",96,6,4,1,1214,0.6,2,1,0
"1215",96,6,5,1,1215,0.6,2,2,0
"1216",96,6,6,1,1216,0.6,2,3,1
"1217",97,6,1,1,1217,0.5,0,0,1
"1218",97,6,2,1,1218,0.55,1,0,1
"1219",97,6,3,1,1219,0.6,2,0,0
"1220",97,6,4,1,1220,0.6,2,1,0
"1221",97,6,5,1,1221,0.6,2,2,1
"1222",97,6,6,1,1222,0.65,3,2,0
"1223",98,6,1,1,1223,0.5,0,0,0
"1224",98,6,2,1,1224,0.5,0,1,1
"1225",98,6,3,1,1225,0.55,1,1,1
"1226",98,6,4,1,1226,0.6,2,1,0
"1227",98,6,5,1,1227,0.6,2,2,1
"1228",98,6,6,1,1228,0.65,3,2,1
"1229",99,6,1,1,1229,0.5,0,0,0
"1230",99,6,2,1,1230,0.5,0,1,1
"1231",99,6,3,1,1231,0.55,1,1,0
"1232",99,6,4,1,1232,0.55,1,2,0
"1233",99,6,5,1,1233,0.55,1,3,1
"1234",99,6,6,1,1234,0.6,2,3,1
"1235",100,6,1,1,1235,0.5,0,0,1
"1236",100,6,2,1,1236,0.55,1,0,0
"1237",100,6,3,1,1237,0.55,1,1,0
"1238",100,6,4,1,1238,0.55,1,2,1
"1239",100,6,5,1,1239,0.6,2,2,1
"1240",100,6,6,1,1240,0.65,3,2,1
"1241",101,6,1,1,1241,0.5,0,0,1
"1242",101,6,2,1,1242,0.55,1,0,1
"1243",101,6,3,1,1243,0.6,2,0,1
"1244",101,6,4,1,1244,0.65,3,0,0
"1245",101,6,5,1,1245,0.65,3,1,1
"1246",101,6,6,1,1246,0.7,4,1,1
"1247",102,6,1,1,1247,0.5,0,0,1
"1248",102,6,2,1,1248,0.55,1,0,1
"1249",102,6,3,1,1249,0.6,2,0,0
"1250",102,6,4,1,1250,0.6,2,1,1
"1251",102,6,5,1,1251,0.65,3,1,1
"1252",102,6,6,1,1252,0.7,4,1,1
"1253",103,6,1,1,1253,0.5,0,0,0
"1254",103,6,2,1,1254,0.5,0,1,1
"1255",103,6,3,1,1255,0.55,1,1,1
"1256",103,6,4,1,1256,0.6,2,1,0
"1257",103,6,5,1,1257,0.6,2,2,1
"1258",103,6,6,1,1258,0.65,3,2,1
"1259",104,6,1,1,1259,0.5,0,0,1
"1260",104,6,2,1,1260,0.55,1,0,0
"1261",104,6,3,1,1261,0.55,1,1,1
"1262",104,6,4,1,1262,0.6,2,1,1
"1263",104,6,5,1,1263,0.65,3,1,1
"1264",104,6,6,1,1264,0.7,4,1,1
"1265",105,6,1,1,1265,0.5,0,0,0
"1266",105,6,2,1,1266,0.5,0,1,0
"1267",105,6,3,1,1267,0.5,0,2,0
"1268",105,6,4,1,1268,0.5,0,3,1
"1269",105,6,5,1,1269,0.55,1,3,1
"1270",105,6,6,1,1270,0.6,2,3,0
"1271",106,6,1,1,1271,0.5,0,0,0
"1272",106,6,2,1,1272,0.5,0,1,1
"1273",106,6,3,1,1273,0.55,1,1,1
"1274",106,6,4,1,1274,0.6,2,1,1
"1275",106,6,5,1,1275,0.65,3,1,1
"1276",106,6,6,1,1276,0.7,4,1,1
"1277",107,6,1,1,1277,0.5,0,0,1
"1278",107,6,2,1,1278,0.55,1,0,0
"1279",107,6,3,1,1279,0.55,1,1,1
"1280",107,6,4,1,1280,0.6,2,1,1
"1281",107,6,5,1,1281,0.65,3,1,1
"1282",107,6,6,1,1282,0.7,4,1,1
"1283",108,6,1,1,1283,0.5,0,0,1
"1284",108,6,2,1,1284,0.55,1,0,0
"1285",108,6,3,1,1285,0.55,1,1,1
"1286",108,6,4,1,1286,0.6,2,1,1
"1287",108,6,5,1,1287,0.65,3,1,0
"1288",108,6,6,1,1288,0.65,3,2,0
"1289",109,6,1,1,1289,0.5,0,0,0
"1290",109,6,2,1,1290,0.5,0,1,0
"1291",109,6,3,1,1291,0.5,0,2,1
"1292",109,6,4,1,1292,0.55,1,2,1
"1293",109,6,5,1,1293,0.6,2,2,0
"1294",109,6,6,1,1294,0.6,2,3,0
"1295",110,6,1,1,1295,0.5,0,0,1
"1296",110,6,2,1,1296,0.55,1,0,1
"1297",110,6,3,1,1297,0.6,2,0,1
"1298",110,6,4,1,1298,0.65,3,0,1
"1299",110,6,5,1,1299,0.7,4,0,1
"1300",110,6,6,1,1300,0.75,5,0,1
"1301",1,7,1,1,1301,0.5,0,0,1
"1302",1,7,2,1,1302,0.55,1,0,1
"1303",1,7,3,1,1303,0.6,2,0,0
"1304",1,7,4,1,1304,0.6,2,1,1
"1305",1,7,5,1,1305,0.65,3,1,1
"1306",1,7,6,1,1306,0.7,4,1,1
"1307",1,7,7,1,1307,0.75,5,1,1
"1308",2,7,1,1,1308,0.5,0,0,0
"1309",2,7,2,1,1309,0.5,0,1,0
"1310",2,7,3,1,1310,0.5,0,2,0
"1311",2,7,4,1,1311,0.5,0,3,1
"1312",2,7,5,1,1312,0.55,1,3,1
"1313",2,7,6,1,1313,0.6,2,3,0
"1314",2,7,7,1,1314,0.6,2,4,1
"1315",3,7,1,1,1315,0.5,0,0,0
"1316",3,7,2,1,1316,0.5,0,1,1
"1317",3,7,3,1,1317,0.55,1,1,0
"1318",3,7,4,1,1318,0.55,1,2,0
"1319",3,7,5,1,1319,0.55,1,3,0
"1320",3,7,6,1,1320,0.55,1,4,1
"1321",3,7,7,1,1321,0.6,2,4,1
"1322",4,7,1,1,1322,0.5,0,0,0
"1323",4,7,2,1,1323,0.5,0,1,1
"1324",4,7,3,1,1324,0.55,1,1,1
"1325",4,7,4,1,1325,0.6,2,1,0
"1326",4,7,5,1,1326,0.6,2,2,0
"1327",4,7,6,1,1327,0.6,2,3,0
"1328",4,7,7,1,1328,0.6,2,4,1
"1329",5,7,1,1,1329,0.5,0,0,1
"1330",5,7,2,1,1330,0.55,1,0,1
"1331",5,7,3,1,1331,0.6,2,0,1
"1332",5,7,4,1,1332,0.65,3,0,1
"1333",5,7,5,1,1333,0.7,4,0,1
"1334",5,7,6,1,1334,0.75,5,0,1
"1335",5,7,7,1,1335,0.8,6,0,1
"1336",6,7,1,1,1336,0.5,0,0,1
"1337",6,7,2,1,1337,0.55,1,0,1
"1338",6,7,3,1,1338,0.6,2,0,0
"1339",6,7,4,1,1339,0.6,2,1,1
"1340",6,7,5,1,1340,0.65,3,1,1
"1341",6,7,6,1,1341,0.7,4,1,1
"1342",6,7,7,1,1342,0.75,5,1,1
"1343",7,7,1,1,1343,0.5,0,0,1
"1344",7,7,2,1,1344,0.55,1,0,1
"1345",7,7,3,1,1345,0.6,2,0,1
"1346",7,7,4,1,1346,0.65,3,0,1
"1347",7,7,5,1,1347,0.7,4,0,0
"1348",7,7,6,1,1348,0.7,4,1,0
"1349",7,7,7,1,1349,0.7,4,2,1
"1350",8,7,1,1,1350,0.5,0,0,0
"1351",8,7,2,1,1351,0.5,0,1,0
"1352",8,7,3,1,1352,0.5,0,2,0
"1353",8,7,4,1,1353,0.5,0,3,1
"1354",8,7,5,1,1354,0.55,1,3,0
"1355",8,7,6,1,1355,0.55,1,4,0
"1356",8,7,7,1,1356,0.55,1,5,0
"1357",9,7,1,1,1357,0.5,0,0,1
"1358",9,7,2,1,1358,0.55,1,0,1
"1359",9,7,3,1,1359,0.6,2,0,1
"1360",9,7,4,1,1360,0.65,3,0,0
"1361",9,7,5,1,1361,0.65,3,1,0
"1362",9,7,6,1,1362,0.65,3,2,0
"1363",9,7,7,1,1363,0.65,3,3,1
"1364",10,7,1,1,1364,0.5,0,0,1
"1365",10,7,2,1,1365,0.55,1,0,1
"1366",10,7,3,1,1366,0.6,2,0,1
"1367",10,7,4,1,1367,0.65,3,0,1
"1368",10,7,5,1,1368,0.7,4,0,1
"1369",10,7,6,1,1369,0.75,5,0,1
"1370",10,7,7,1,1370,0.8,6,0,1
"1371",11,7,1,1,1371,0.5,0,0,0
"1372",11,7,2,1,1372,0.5,0,1,0
"1373",11,7,3,1,1373,0.5,0,2,1
"1374",11,7,4,1,1374,0.55,1,2,0
"1375",11,7,5,1,1375,0.55,1,3,1
"1376",11,7,6,1,1376,0.6,2,3,0
"1377",11,7,7,1,1377,0.6,2,4,1
"1378",12,7,1,1,1378,0.5,0,0,1
"1379",12,7,2,1,1379,0.55,1,0,1
"1380",12,7,3,1,1380,0.6,2,0,1
"1381",12,7,4,1,1381,0.65,3,0,0
"1382",12,7,5,1,1382,0.65,3,1,1
"1383",12,7,6,1,1383,0.7,4,1,1
"1384",12,7,7,1,1384,0.75,5,1,1
"1385",13,7,1,1,1385,0.5,0,0,0
"1386",13,7,2,1,1386,0.5,0,1,0
"1387",13,7,3,1,1387,0.5,0,2,0
"1388",13,7,4,1,1388,0.5,0,3,1
"1389",13,7,5,1,1389,0.55,1,3,1
"1390",13,7,6,1,1390,0.6,2,3,1
"1391",13,7,7,1,1391,0.65,3,3,1
"1392",14,7,1,1,1392,0.5,0,0,1
"1393",14,7,2,1,1393,0.55,1,0,1
"1394",14,7,3,1,1394,0.6,2,0,1
"1395",14,7,4,1,1395,0.65,3,0,1
"1396",14,7,5,1,1396,0.7,4,0,1
"1397",14,7,6,1,1397,0.75,5,0,1
"1398",14,7,7,1,1398,0.8,6,0,1
"1399",15,7,1,1,1399,0.5,0,0,1
"1400",15,7,2,1,1400,0.55,1,0,0
"1401",15,7,3,1,1401,0.55,1,1,1
"1402",15,7,4,1,1402,0.6,2,1,1
"1403",15,7,5,1,1403,0.65,3,1,1
"1404",15,7,6,1,1404,0.7,4,1,0
"1405",15,7,7,1,1405,0.7,4,2,1
"1406",16,7,1,1,1406,0.5,0,0,1
"1407",16,7,2,1,1407,0.55,1,0,0
"1408",16,7,3,1,1408,0.55,1,1,1
"1409",16,7,4,1,1409,0.6,2,1,1
"1410",16,7,5,1,1410,0.65,3,1,1
"1411",16,7,6,1,1411,0.7,4,1,1
"1412",16,7,7,1,1412,0.75,5,1,0
"1413",17,7,1,1,1413,0.5,0,0,0
"1414",17,7,2,1,1414,0.5,0,1,1
"1415",17,7,3,1,1415,0.55,1,1,0
"1416",17,7,4,1,1416,0.55,1,2,1
"1417",17,7,5,1,1417,0.6,2,2,1
"1418",17,7,6,1,1418,0.65,3,2,0
"1419",17,7,7,1,1419,0.65,3,3,1
"1420",18,7,1,1,1420,0.5,0,0,0
"1421",18,7,2,1,1421,0.5,0,1,0
"1422",18,7,3,1,1422,0.5,0,2,0
"1423",18,7,4,1,1423,0.5,0,3,0
"1424",18,7,5,1,1424,0.5,0,4,1
"1425",18,7,6,1,1425,0.55,1,4,1
"1426",18,7,7,1,1426,0.6,2,4,1
"1427",19,7,1,1,1427,0.5,0,0,1
"1428",19,7,2,1,1428,0.55,1,0,0
"1429",19,7,3,1,1429,0.55,1,1,0
"1430",19,7,4,1,1430,0.55,1,2,0
"1431",19,7,5,1,1431,0.55,1,3,0
"1432",19,7,6,1,1432,0.55,1,4,1
"1433",19,7,7,1,1433,0.6,2,4,1
"1434",20,7,1,1,1434,0.5,0,0,1
"1435",20,7,2,1,1435,0.55,1,0,1
"1436",20,7,3,1,1436,0.6,2,0,1
"1437",20,7,4,1,1437,0.65,3,0,1
"1438",20,7,5,1,1438,0.7,4,0,1
"1439",20,7,6,1,1439,0.75,5,0,0
"1440",20,7,7,1,1440,0.75,5,1,1
"1441",21,7,1,1,1441,0.5,0,0,1
"1442",21,7,2,1,1442,0.55,1,0,1
"1443",21,7,3,1,1443,0.6,2,0,1
"1444",21,7,4,1,1444,0.65,3,0,1
"1445",21,7,5,1,1445,0.7,4,0,1
"1446",21,7,6,1,1446,0.75,5,0,1
"1447",21,7,7,1,1447,0.8,6,0,0
"1448",22,7,1,1,1448,0.5,0,0,0
"1449",22,7,2,1,1449,0.5,0,1,1
"1450",22,7,3,1,1450,0.55,1,1,1
"1451",22,7,4,1,1451,0.6,2,1,0
"1452",22,7,5,1,1452,0.6,2,2,1
"1453",22,7,6,1,1453,0.65,3,2,0
"1454",22,7,7,1,1454,0.65,3,3,1
"1455",23,7,1,1,1455,0.5,0,0,0
"1456",23,7,2,1,1456,0.5,0,1,0
"1457",23,7,3,1,1457,0.5,0,2,0
"1458",23,7,4,1,1458,0.5,0,3,0
"1459",23,7,5,1,1459,0.5,0,4,1
"1460",23,7,6,1,1460,0.55,1,4,1
"1461",23,7,7,1,1461,0.6,2,4,0
"1462",24,7,1,1,1462,0.5,0,0,1
"1463",24,7,2,1,1463,0.55,1,0,1
"1464",24,7,3,1,1464,0.6,2,0,1
"1465",24,7,4,1,1465,0.65,3,0,1
"1466",24,7,5,1,1466,0.7,4,0,0
"1467",24,7,6,1,1467,0.7,4,1,0
"1468",24,7,7,1,1468,0.7,4,2,1
"1469",25,7,1,1,1469,0.5,0,0,1
"1470",25,7,2,1,1470,0.55,1,0,1
"1471",25,7,3,1,1471,0.6,2,0,0
"1472",25,7,4,1,1472,0.6,2,1,1
"1473",25,7,5,1,1473,0.65,3,1,0
"1474",25,7,6,1,1474,0.65,3,2,1
"1475",25,7,7,1,1475,0.7,4,2,0
"1476",26,7,1,1,1476,0.5,0,0,1
"1477",26,7,2,1,1477,0.55,1,0,1
"1478",26,7,3,1,1478,0.6,2,0,1
"1479",26,7,4,1,1479,0.65,3,0,1
"1480",26,7,5,1,1480,0.7,4,0,1
"1481",26,7,6,1,1481,0.75,5,0,1
"1482",26,7,7,1,1482,0.8,6,0,1
"1483",27,7,1,1,1483,0.5,0,0,0
"1484",27,7,2,1,1484,0.5,0,1,0
"1485",27,7,3,1,1485,0.5,0,2,1
"1486",27,7,4,1,1486,0.55,1,2,1
"1487",27,7,5,1,1487,0.6,2,2,0
"1488",27,7,6,1,1488,0.6,2,3,0
"1489",27,7,7,1,1489,0.6,2,4,1
"1490",28,7,1,1,1490,0.5,0,0,1
"1491",28,7,2,1,1491,0.55,1,0,0
"1492",28,7,3,1,1492,0.55,1,1,0
"1493",28,7,4,1,1493,0.55,1,2,0
"1494",28,7,5,1,1494,0.55,1,3,0
"1495",28,7,6,1,1495,0.55,1,4,0
"1496",28,7,7,1,1496,0.55,1,5,1
"1497",29,7,1,1,1497,0.5,0,0,1
"1498",29,7,2,1,1498,0.55,1,0,0
"1499",29,7,3,1,1499,0.55,1,1,0
"1500",29,7,4,1,1500,0.55,1,2,1
"1501",29,7,5,1,1501,0.6,2,2,1
"1502",29,7,6,1,1502,0.65,3,2,1
"1503",29,7,7,1,1503,0.7,4,2,1
"1504",30,7,1,1,1504,0.5,0,0,1
"1505",30,7,2,1,1505,0.55,1,0,0
"1506",30,7,3,1,1506,0.55,1,1,1
"1507",30,7,4,1,1507,0.6,2,1,1
"1508",30,7,5,1,1508,0.65,3,1,0
"1509",30,7,6,1,1509,0.65,3,2,0
"1510",30,7,7,1,1510,0.65,3,3,0
"1511",31,7,1,1,1511,0.5,0,0,1
"1512",31,7,2,1,1512,0.55,1,0,1
"1513",31,7,3,1,1513,0.6,2,0,0
"1514",31,7,4,1,1514,0.6,2,1,1
"1515",31,7,5,1,1515,0.65,3,1,1
"1516",31,7,6,1,1516,0.7,4,1,1
"1517",31,7,7,1,1517,0.75,5,1,1
"1518",32,7,1,1,1518,0.5,0,0,1
"1519",32,7,2,1,1519,0.55,1,0,1
"1520",32,7,3,1,1520,0.6,2,0,0
"1521",32,7,4,1,1521,0.6,2,1,1
"1522",32,7,5,1,1522,0.65,3,1,0
"1523",32,7,6,1,1523,0.65,3,2,1
"1524",32,7,7,1,1524,0.7,4,2,1
"1525",33,7,1,1,1525,0.5,0,0,0
"1526",33,7,2,1,1526,0.5,0,1,0
"1527",33,7,3,1,1527,0.5,0,2,1
"1528",33,7,4,1,1528,0.55,1,2,0
"1529",33,7,5,1,1529,0.55,1,3,1
"1530",33,7,6,1,1530,0.6,2,3,1
"1531",33,7,7,1,1531,0.65,3,3,1
"1532",34,7,1,1,1532,0.5,0,0,0
"1533",34,7,2,1,1533,0.5,0,1,1
"1534",34,7,3,1,1534,0.55,1,1,1
"1535",34,7,4,1,1535,0.6,2,1,0
"1536",34,7,5,1,1536,0.6,2,2,1
"1537",34,7,6,1,1537,0.65,3,2,1
"1538",34,7,7,1,1538,0.7,4,2,1
"1539",35,7,1,1,1539,0.5,0,0,1
"1540",35,7,2,1,1540,0.55,1,0,0
"1541",35,7,3,1,1541,0.55,1,1,0
"1542",35,7,4,1,1542,0.55,1,2,0
"1543",35,7,5,1,1543,0.55,1,3,1
"1544",35,7,6,1,1544,0.6,2,3,0
"1545",35,7,7,1,1545,0.6,2,4,1
"1546",36,7,1,1,1546,0.5,0,0,0
"1547",36,7,2,1,1547,0.5,0,1,0
"1548",36,7,3,1,1548,0.5,0,2,0
"1549",36,7,4,1,1549,0.5,0,3,1
"1550",36,7,5,1,1550,0.55,1,3,0
"1551",36,7,6,1,1551,0.55,1,4,0
"1552",36,7,7,1,1552,0.55,1,5,0
"1553",37,7,1,1,1553,0.5,0,0,1
"1554",37,7,2,1,1554,0.55,1,0,0
"1555",37,7,3,1,1555,0.55,1,1,1
"1556",37,7,4,1,1556,0.6,2,1,0
"1557",37,7,5,1,1557,0.6,2,2,1
"1558",37,7,6,1,1558,0.65,3,2,1
"1559",37,7,7,1,1559,0.7,4,2,0
"1560",38,7,1,1,1560,0.5,0,0,1
"1561",38,7,2,1,1561,0.55,1,0,1
"1562",38,7,3,1,1562,0.6,2,0,1
"1563",38,7,4,1,1563,0.65,3,0,0
"1564",38,7,5,1,1564,0.65,3,1,1
"1565",38,7,6,1,1565,0.7,4,1,1
"1566",38,7,7,1,1566,0.75,5,1,0
"1567",39,7,1,1,1567,0.5,0,0,0
"1568",39,7,2,1,1568,0.5,0,1,0
"1569",39,7,3,1,1569,0.5,0,2,1
"1570",39,7,4,1,1570,0.55,1,2,1
"1571",39,7,5,1,1571,0.6,2,2,0
"1572",39,7,6,1,1572,0.6,2,3,0
"1573",39,7,7,1,1573,0.6,2,4,0
"1574",40,7,1,1,1574,0.5,0,0,0
"1575",40,7,2,1,1575,0.5,0,1,0
"1576",40,7,3,1,1576,0.5,0,2,0
"1577",40,7,4,1,1577,0.5,0,3,1
"1578",40,7,5,1,1578,0.55,1,3,0
"1579",40,7,6,1,1579,0.55,1,4,0
"1580",40,7,7,1,1580,0.55,1,5,1
"1581",41,7,1,1,1581,0.5,0,0,1
"1582",41,7,2,1,1582,0.55,1,0,0
"1583",41,7,3,1,1583,0.55,1,1,1
"1584",41,7,4,1,1584,0.6,2,1,1
"1585",41,7,5,1,1585,0.65,3,1,1
"1586",41,7,6,1,1586,0.7,4,1,1
"1587",41,7,7,1,1587,0.75,5,1,1
"1588",42,7,1,1,1588,0.5,0,0,0
"1589",42,7,2,1,1589,0.5,0,1,0
"1590",42,7,3,1,1590,0.5,0,2,1
"1591",42,7,4,1,1591,0.55,1,2,1
"1592",42,7,5,1,1592,0.6,2,2,0
"1593",42,7,6,1,1593,0.6,2,3,0
"1594",42,7,7,1,1594,0.6,2,4,1
"1595",43,7,1,1,1595,0.5,0,0,0
"1596",43,7,2,1,1596,0.5,0,1,0
"1597",43,7,3,1,1597,0.5,0,2,0
"1598",43,7,4,1,1598,0.5,0,3,1
"1599",43,7,5,1,1599,0.55,1,3,1
"1600",43,7,6,1,1600,0.6,2,3,0
"1601",43,7,7,1,1601,0.6,2,4,0
"1602",44,7,1,1,1602,0.5,0,0,1
"1603",44,7,2,1,1603,0.55,1,0,1
"1604",44,7,3,1,1604,0.6,2,0,1
"1605",44,7,4,1,1605,0.65,3,0,1
"1606",44,7,5,1,1606,0.7,4,0,1
"1607",44,7,6,1,1607,0.75,5,0,0
"1608",44,7,7,1,1608,0.75,5,1,0
"1609",45,7,1,1,1609,0.5,0,0,1
"1610",45,7,2,1,1610,0.55,1,0,1
"1611",45,7,3,1,1611,0.6,2,0,1
"1612",45,7,4,1,1612,0.65,3,0,0
"1613",45,7,5,1,1613,0.65,3,1,1
"1614",45,7,6,1,1614,0.7,4,1,1
"1615",45,7,7,1,1615,0.75,5,1,1
"1616",46,7,1,1,1616,0.5,0,0,0
"1617",46,7,2,1,1617,0.5,0,1,1
"1618",46,7,3,1,1618,0.55,1,1,1
"1619",46,7,4,1,1619,0.6,2,1,0
"1620",46,7,5,1,1620,0.6,2,2,0
"1621",46,7,6,1,1621,0.6,2,3,0
"1622",46,7,7,1,1622,0.6,2,4,0
"1623",47,7,1,1,1623,0.5,0,0,0
"1624",47,7,2,1,1624,0.5,0,1,1
"1625",47,7,3,1,1625,0.55,1,1,0
"1626",47,7,4,1,1626,0.55,1,2,1
"1627",47,7,5,1,1627,0.6,2,2,1
"1628",47,7,6,1,1628,0.65,3,2,0
"1629",47,7,7,1,1629,0.65,3,3,0
"1630",48,7,1,1,1630,0.5,0,0,1
"1631",48,7,2,1,1631,0.55,1,0,1
"1632",48,7,3,1,1632,0.6,2,0,1
"1633",48,7,4,1,1633,0.65,3,0,1
"1634",48,7,5,1,1634,0.7,4,0,0
"1635",48,7,6,1,1635,0.7,4,1,0
"1636",48,7,7,1,1636,0.7,4,2,1
"1637",49,7,1,1,1637,0.5,0,0,1
"1638",49,7,2,1,1638,0.55,1,0,0
"1639",49,7,3,1,1639,0.55,1,1,1
"1640",49,7,4,1,1640,0.6,2,1,0
"1641",49,7,5,1,1641,0.6,2,2,0
"1642",49,7,6,1,1642,0.6,2,3,0
"1643",49,7,7,1,1643,0.6,2,4,1
"1644",50,7,1,1,1644,0.5,0,0,0
"1645",50,7,2,1,1645,0.5,0,1,0
"1646",50,7,3,1,1646,0.5,0,2,1
"1647",50,7,4,1,1647,0.55,1,2,1
"1648",50,7,5,1,1648,0.6,2,2,1
"1649",50,7,6,1,1649,0.65,3,2,0
"1650",50,7,7,1,1650,0.65,3,3,1
"1651",51,7,1,1,1651,0.5,0,0,0
"1652",51,7,2,1,1652,0.5,0,1,1
"1653",51,7,3,1,1653,0.55,1,1,1
"1654",51,7,4,1,1654,0.6,2,1,1
"1655",51,7,5,1,1655,0.65,3,1,1
"1656",51,7,6,1,1656,0.7,4,1,1
"1657",51,7,7,1,1657,0.75,5,1,0
"1658",52,7,1,1,1658,0.5,0,0,1
"1659",52,7,2,1,1659,0.55,1,0,1
"1660",52,7,3,1,1660,0.6,2,0,0
"1661",52,7,4,1,1661,0.6,2,1,1
"1662",52,7,5,1,1662,0.65,3,1,1
"1663",52,7,6,1,1663,0.7,4,1,0
"1664",52,7,7,1,1664,0.7,4,2,0
"1665",53,7,1,1,1665,0.5,0,0,0
"1666",53,7,2,1,1666,0.5,0,1,0
"1667",53,7,3,1,1667,0.5,0,2,0
"1668",53,7,4,1,1668,0.5,0,3,0
"1669",53,7,5,1,1669,0.5,0,4,0
"1670",53,7,6,1,1670,0.5,0,5,0
"1671",53,7,7,1,1671,0.5,0,6,0
"1672",54,7,1,1,1672,0.5,0,0,1
"1673",54,7,2,1,1673,0.55,1,0,0
"1674",54,7,3,1,1674,0.55,1,1,0
"1675",54,7,4,1,1675,0.55,1,2,1
"1676",54,7,5,1,1676,0.6,2,2,1
"1677",54,7,6,1,1677,0.65,3,2,0
"1678",54,7,7,1,1678,0.65,3,3,0
"1679",55,7,1,1,1679,0.5,0,0,1
"1680",55,7,2,1,1680,0.55,1,0,0
"1681",55,7,3,1,1681,0.55,1,1,1
"1682",55,7,4,1,1682,0.6,2,1,1
"1683",55,7,5,1,1683,0.65,3,1,1
"1684",55,7,6,1,1684,0.7,4,1,1
"1685",55,7,7,1,1685,0.75,5,1,0
"1686",56,7,1,1,1686,0.5,0,0,0
"1687",56,7,2,1,1687,0.5,0,1,0
"1688",56,7,3,1,1688,0.5,0,2,0
"1689",56,7,4,1,1689,0.5,0,3,0
"1690",56,7,5,1,1690,0.5,0,4,1
"1691",56,7,6,1,1691,0.55,1,4,1
"1692",56,7,7,1,1692,0.6,2,4,0
"1693",57,7,1,1,1693,0.5,0,0,1
"1694",57,7,2,1,1694,0.55,1,0,0
"1695",57,7,3,1,1695,0.55,1,1,0
"1696",57,7,4,1,1696,0.55,1,2,1
"1697",57,7,5,1,1697,0.6,2,2,0
"1698",57,7,6,1,1698,0.6,2,3,0
"1699",57,7,7,1,1699,0.6,2,4,0
"1700",58,7,1,1,1700,0.5,0,0,1
"1701",58,7,2,1,1701,0.55,1,0,1
"1702",58,7,3,1,1702,0.6,2,0,1
"1703",58,7,4,1,1703,0.65,3,0,1
"1704",58,7,5,1,1704,0.7,4,0,0
"1705",58,7,6,1,1705,0.7,4,1,0
"1706",58,7,7,1,1706,0.7,4,2,1
"1707",59,7,1,1,1707,0.5,0,0,0
"1708",59,7,2,1,1708,0.5,0,1,0
"1709",59,7,3,1,1709,0.5,0,2,1
"1710",59,7,4,1,1710,0.55,1,2,1
"1711",59,7,5,1,1711,0.6,2,2,1
"1712",59,7,6,1,1712,0.65,3,2,1
"1713",59,7,7,1,1713,0.7,4,2,0
"1714",60,7,1,1,1714,0.5,0,0,1
"1715",60,7,2,1,1715,0.55,1,0,1
"1716",60,7,3,1,1716,0.6,2,0,0
"1717",60,7,4,1,1717,0.6,2,1,1
"1718",60,7,5,1,1718,0.65,3,1,1
"1719",60,7,6,1,1719,0.7,4,1,0
"1720",60,7,7,1,1720,0.7,4,2,1
"1721",61,7,1,1,1721,0.5,0,0,1
"1722",61,7,2,1,1722,0.55,1,0,1
"1723",61,7,3,1,1723,0.6,2,0,0
"1724",61,7,4,1,1724,0.6,2,1,1
"1725",61,7,5,1,1725,0.65,3,1,1
"1726",61,7,6,1,1726,0.7,4,1,1
"1727",61,7,7,1,1727,0.75,5,1,1
"1728",62,7,1,1,1728,0.5,0,0,1
"1729",62,7,2,1,1729,0.55,1,0,0
"1730",62,7,3,1,1730,0.55,1,1,1
"1731",62,7,4,1,1731,0.6,2,1,0
"1732",62,7,5,1,1732,0.6,2,2,1
"1733",62,7,6,1,1733,0.65,3,2,0
"1734",62,7,7,1,1734,0.65,3,3,1
"1735",63,7,1,1,1735,0.5,0,0,1
"1736",63,7,2,1,1736,0.55,1,0,1
"1737",63,7,3,1,1737,0.6,2,0,1
"1738",63,7,4,1,1738,0.65,3,0,0
"1739",63,7,5,1,1739,0.65,3,1,0
"1740",63,7,6,1,1740,0.65,3,2,1
"1741",63,7,7,1,1741,0.7,4,2,1
"1742",64,7,1,1,1742,0.5,0,0,0
"1743",64,7,2,1,1743,0.5,0,1,0
"1744",64,7,3,1,1744,0.5,0,2,0
"1745",64,7,4,1,1745,0.5,0,3,0
"1746",64,7,5,1,1746,0.5,0,4,0
"1747",64,7,6,1,1747,0.5,0,5,0
"1748",64,7,7,1,1748,0.5,0,6,0
"1749",65,7,1,1,1749,0.5,0,0,1
"1750",65,7,2,1,1750,0.55,1,0,1
"1751",65,7,3,1,1751,0.6,2,0,1
